datetime,dam_discharge_(m_/s)
08/08/2015,2478.36
09/08/2015,2442.11
10/08/2015,3012.31
11/08/2015,2411.08
12/08/2015,2787.63
13/08/2015,3451.46
14/08/2015,2485.44
15/08/2015,2747.84
16/08/2015,3035.82
17/08/2015,3123.44
18/08/2015,2750.35
19/08/2015,3393.43
20/08/2015,3295.23
21/08/2015,3569.93
22/08/2015,2959.2
23/08/2015,2743.59
24/08/2015,2658.68
25/08/2015,3153.51
26/08/2015,2811.42
27/08/2015,2715.42
28/08/2015,2775.86
29/08/2015,2658.15
30/08/2015,3099.51
31/08/2015,2293.71
01/09/2015,3151.51
02/09/2015,3338.27
03/09/2015,2709.56
04/09/2015,3961.02
05/09/2015,3008.81
06/09/2015,2219.33
07/09/2015,2859.38
08/09/2015,3031.33
09/09/2015,3224.48
10/09/2015,2871.28
11/09/2015,2494.21
12/09/2015,2452.51
13/09/2015,2673.2
14/09/2015,2721.11
15/09/2015,2432.51
16/09/2015,2633.59
17/09/2015,3329.73
18/09/2015,3824.21
19/09/2015,3377.73
20/09/2015,3652.93
21/09/2015,3487.06
22/09/2015,3416.57
23/09/2015,2831.1
24/09/2015,3070.46
25/09/2015,2789.69
26/09/2015,2890.45
27/09/2015,3034.08
28/09/2015,3356.78
29/09/2015,3211.66
30/09/2015,2919.09
01/10/2015,1925
02/10/2015,1925
03/10/2015,1925
04/10/2015,1925
05/10/2015,1925
06/10/2015,1925
07/10/2015,1925
08/10/2015,1925
09/10/2015,1925
10/10/2015,1925
11/10/2015,1925
12/10/2015,1925
13/10/2015,1925
14/10/2015,1925
15/10/2015,1925
16/10/2015,1925
17/10/2015,1925
18/10/2015,1925
19/10/2015,1925
20/10/2015,1925
21/10/2015,1925
22/10/2015,1925
23/10/2015,1925
24/10/2015,1925
25/10/2015,1925
26/10/2015,1925
27/10/2015,1925
28/10/2015,1925
29/10/2015,1925
30/10/2015,1925
31/10/2015,1925
01/11/2015,1516.66
02/11/2015,1630.04
03/11/2015,1700.22
04/11/2015,1044.3
05/11/2015,1176.78
06/11/2015,1832.19
07/11/2015,1481.74
08/11/2015,1372.78
09/11/2015,1420.95
10/11/2015,1420.89
11/11/2015,1667.38
12/11/2015,1167.6
13/11/2015,1507.43
14/11/2015,1573.84
15/11/2015,1618.88
16/11/2015,1566.86
17/11/2015,1654.77
18/11/2015,1328.19
19/11/2015,1217.46
20/11/2015,2237.1
21/11/2015,1409.62
22/11/2015,1444.66
23/11/2015,1703.35
24/11/2015,1978.83
25/11/2015,1336.64
26/11/2015,1200.36
27/11/2015,1127.35
28/11/2015,1977.93
29/11/2015,1188.57
30/11/2015,1491.73
01/12/2015,1206.81
02/12/2015,1065.49
03/12/2015,1412.29
04/12/2015,1218.66
05/12/2015,1292.51
06/12/2015,2101.83
07/12/2015,1627.47
08/12/2015,1779.44
09/12/2015,1747.4
10/12/2015,1469.74
11/12/2015,1368.08
12/12/2015,1574.68
13/12/2015,1550.54
14/12/2015,1329.36
15/12/2015,1538.95
16/12/2015,1288.1
17/12/2015,1448.56
18/12/2015,1399.41
19/12/2015,1119.34
20/12/2015,794.65
21/12/2015,1218.28
22/12/2015,2041.23
23/12/2015,1407.1
24/12/2015,1732.79
25/12/2015,862.67
26/12/2015,1197.51
27/12/2015,1093.65
28/12/2015,1439.31
29/12/2015,2226.59
30/12/2015,1638.07
31/12/2015,2008.68
01/01/2016,1423.67
02/01/2016,1909.46
03/01/2016,2121.98
04/01/2016,1467.19
05/01/2016,1338.22
06/01/2016,1104.66
07/01/2016,1407.28
08/01/2016,1524.57
09/01/2016,2109.29
10/01/2016,1111.51
11/01/2016,1517.9
12/01/2016,955.71
13/01/2016,1371.97
14/01/2016,1593.42
15/01/2016,1653.77
16/01/2016,1676.71
17/01/2016,1619.22
18/01/2016,1674.13
19/01/2016,1513.72
20/01/2016,1185.64
21/01/2016,944.5
22/01/2016,1335.99
23/01/2016,1459.62
24/01/2016,1876.18
25/01/2016,1469.82
26/01/2016,1441.03
27/01/2016,1615.66
28/01/2016,1419
29/01/2016,1743.16
30/01/2016,2093.8
31/01/2016,2157.24
01/02/2016,1529.11
02/02/2016,1601.07
03/02/2016,1973.66
04/02/2016,1455.01
05/02/2016,1703.76
06/02/2016,1159.45
07/02/2016,1406.75
08/02/2016,1846.83
09/02/2016,1284.54
10/02/2016,1461.58
11/02/2016,1027.74
12/02/2016,2101.73
13/02/2016,1878.91
14/02/2016,1556.43
15/02/2016,1652.25
16/02/2016,1618.77
17/02/2016,1915.29
18/02/2016,1344.36
19/02/2016,1719.68
20/02/2016,1823.22
21/02/2016,1864.6
22/02/2016,822.19
23/02/2016,1320.22
24/02/2016,1194.25
25/02/2016,1544.88
26/02/2016,895.19
27/02/2016,886.31
28/02/2016,2151.03
29/02/2016,1685.31
01/03/2016,1536.3
02/03/2016,1609.1
03/03/2016,1543.9
04/03/2016,1799.21
05/03/2016,1310.27
06/03/2016,1555.98
07/03/2016,1568.23
08/03/2016,1185.94
09/03/2016,1883.09
10/03/2016,1366.3
11/03/2016,1805.23
12/03/2016,1534.47
13/03/2016,1990.08
14/03/2016,1187.59
15/03/2016,1174.57
16/03/2016,1228.29
17/03/2016,1539.99
18/03/2016,1962.44
19/03/2016,1977.93
20/03/2016,807.01
21/03/2016,1574.91
22/03/2016,536.11
23/03/2016,1738.51
24/03/2016,1835.45
25/03/2016,1487.93
26/03/2016,1525.19
27/03/2016,1522.09
28/03/2016,1264.67
29/03/2016,1629.51
30/03/2016,1430.58
31/03/2016,1779.09
01/04/2016,1465.91
02/04/2016,1241.69
03/04/2016,1039.24
04/04/2016,940.78
05/04/2016,1893.75
06/04/2016,1362.66
07/04/2016,1601.57
08/04/2016,2034.97
09/04/2016,1331.16
10/04/2016,1311.76
11/04/2016,1460.35
12/04/2016,1508.83
13/04/2016,2066.27
14/04/2016,1969.75
15/04/2016,1686.26
16/04/2016,1934.82
17/04/2016,1446.53
18/04/2016,1589.75
19/04/2016,1409.55
20/04/2016,1112.89
21/04/2016,1861.16
22/04/2016,1659.51
23/04/2016,1505.42
24/04/2016,1499.26
25/04/2016,1048.14
26/04/2016,1206.76
27/04/2016,1600.85
28/04/2016,1341.27
29/04/2016,1434.69
30/04/2016,1468.6
01/05/2016,2658.77
02/05/2016,2516.04
03/05/2016,2193.82
04/05/2016,2926.74
05/05/2016,3309.3
06/05/2016,2178.18
07/05/2016,2987.98
08/05/2016,3140.57
09/05/2016,2505.21
10/05/2016,3711.07
11/05/2016,2807.14
12/05/2016,2949.37
13/05/2016,2919.37
14/05/2016,2114.61
15/05/2016,3504.38
16/05/2016,2522.24
17/05/2016,2881.74
18/05/2016,3298.83
19/05/2016,3730.45
20/05/2016,2460.03
21/05/2016,2776.76
22/05/2016,3691.21
23/05/2016,3231.86
24/05/2016,3335.59
25/05/2016,2474.43
26/05/2016,2810.4
27/05/2016,2916.08
28/05/2016,2571.05
29/05/2016,2162.72
30/05/2016,2744.75
31/05/2016,3677.14
01/06/2016,3029.59
02/06/2016,3687.15
03/06/2016,3089.51
04/06/2016,2617.65
05/06/2016,3638.81
06/06/2016,3106.16
07/06/2016,3480.92
08/06/2016,2465.84
09/06/2016,3519.38
10/06/2016,3534.44
11/06/2016,3144.88
12/06/2016,2596.54
13/06/2016,2977
14/06/2016,3305.65
15/06/2016,3117.29
16/06/2016,3300.54
17/06/2016,3506.12
18/06/2016,2675.78
19/06/2016,2422.46
20/06/2016,2981.23
21/06/2016,2835.13
22/06/2016,3392.92
23/06/2016,2462.75
24/06/2016,3510.19
25/06/2016,3676.81
26/06/2016,3000.15
27/06/2016,3030.37
28/06/2016,2616.23
29/06/2016,2728.67
30/06/2016,2795.83
01/07/2016,1631
02/07/2016,1631
03/07/2016,1631
04/07/2016,1631
05/07/2016,1631
06/07/2016,1631
07/07/2016,1631
08/07/2016,1631
09/07/2016,1631
10/07/2016,1631
11/07/2016,1631
12/07/2016,1631
13/07/2016,1631
14/07/2016,1631
15/07/2016,1631
16/07/2016,1631
17/07/2016,1631
18/07/2016,1631
19/07/2016,1631
20/07/2016,1631
21/07/2016,1631
22/07/2016,1631
23/07/2016,1631
24/07/2016,1631
25/07/2016,1631
26/07/2016,1631
27/07/2016,1631
28/07/2016,1631
29/07/2016,1631
30/07/2016,1631
31/07/2016,1631
01/08/2016,3721.47
02/08/2016,2964.06
03/08/2016,2338.91
04/08/2016,3127.68
05/08/2016,3413.15
06/08/2016,2987.29
07/08/2016,3734.61
08/08/2016,3388.75
09/08/2016,2475.44
10/08/2016,2724.28
11/08/2016,3113.11
12/08/2016,2166.91
13/08/2016,3168.18
14/08/2016,2119.21
15/08/2016,3511.72
16/08/2016,3453.64
17/08/2016,3252.39
18/08/2016,2662.06
19/08/2016,3085.1
20/08/2016,2743.31
21/08/2016,2484.59
22/08/2016,2830.63
23/08/2016,3349.13
24/08/2016,3021.91
25/08/2016,3725.35
26/08/2016,3382.89
27/08/2016,3329.35
28/08/2016,2195.54
29/08/2016,2857.42
30/08/2016,2467.81
31/08/2016,2908.5
01/09/2016,2653.36
02/09/2016,2811.2
03/09/2016,3530.58
04/09/2016,3237.62
05/09/2016,3503.56
06/09/2016,2199.66
07/09/2016,3028.99
08/09/2016,3483.35
09/09/2016,3753.15
10/09/2016,2225.96
11/09/2016,2824.26
12/09/2016,3517.11
13/09/2016,2903.86
14/09/2016,2544.79
15/09/2016,2225
16/09/2016,2525.65
17/09/2016,2155.55
18/09/2016,3029.23
19/09/2016,3448.16
20/09/2016,2369.51
21/09/2016,3128.86
22/09/2016,3422.64
23/09/2016,2998.65
24/09/2016,2194.65
25/09/2016,3193.11
26/09/2016,2972.68
27/09/2016,2921.75
28/09/2016,2726.58
29/09/2016,3043.39
30/09/2016,3254.91
01/10/2016,4195.32
02/10/2016,3056.17
03/10/2016,3755.57
04/10/2016,3178.88
05/10/2016,2950.24
06/10/2016,3074.27
07/10/2016,2389.13
08/10/2016,3152.93
09/10/2016,2003.97
10/10/2016,2568.67
11/10/2016,3054.92
12/10/2016,3596.99
13/10/2016,3715.31
14/10/2016,2881.73
15/10/2016,3077.86
16/10/2016,3492.18
17/10/2016,2335.25
18/10/2016,3202.37
19/10/2016,2586.05
20/10/2016,2914.09
21/10/2016,2770.49
22/10/2016,3217.68
23/10/2016,3275.15
24/10/2016,3445.54
25/10/2016,3174.1
26/10/2016,3085.83
27/10/2016,3927.01
28/10/2016,2237.82
29/10/2016,3847.8
30/10/2016,2855.09
31/10/2016,3285.45
01/11/2016,1402.3
02/11/2016,1289.24
03/11/2016,1645.37
04/11/2016,1812.64
05/11/2016,1641.9
06/11/2016,1337.37
07/11/2016,2583.41
08/11/2016,1859.57
09/11/2016,1780
10/11/2016,1394.11
11/11/2016,1312.45
12/11/2016,1416.05
13/11/2016,1824.42
14/11/2016,1202.82
15/11/2016,1179.54
16/11/2016,1661.86
17/11/2016,1595.76
18/11/2016,1268.91
19/11/2016,1172.64
20/11/2016,1931.37
21/11/2016,1607.1
22/11/2016,1090.94
23/11/2016,1111.91
24/11/2016,1391.55
25/11/2016,1719.85
26/11/2016,1678.5
27/11/2016,1839.5
28/11/2016,1052.9
29/11/2016,1567.15
30/11/2016,1927.77
01/12/2016,1899.84
02/12/2016,1607.67
03/12/2016,2204.41
04/12/2016,1682.79
05/12/2016,1812.82
06/12/2016,1513.33
07/12/2016,1265.71
08/12/2016,1237.44
09/12/2016,1554.48
10/12/2016,1436.55
11/12/2016,969.42
12/12/2016,1192.26
13/12/2016,1404.48
14/12/2016,1718.18
15/12/2016,1495.18
16/12/2016,1478.38
17/12/2016,1203.93
18/12/2016,1506.95
19/12/2016,1895.73
20/12/2016,1546.67
21/12/2016,1047.81
22/12/2016,1124.54
23/12/2016,1676.64
24/12/2016,1432.71
25/12/2016,1477.63
26/12/2016,1316.18
27/12/2016,1651.02
28/12/2016,1409.72
29/12/2016,1444.02
30/12/2016,1244.63
31/12/2016,1776.51
01/01/2017,1433.66
02/01/2017,1682.36
03/01/2017,1141.92
04/01/2017,2020.16
05/01/2017,1883.21
06/01/2017,927.06
07/01/2017,1259.42
08/01/2017,1643.29
09/01/2017,1104.08
10/01/2017,1460.52
11/01/2017,1627.99
12/01/2017,1444.58
13/01/2017,1661.65
14/01/2017,1292
15/01/2017,826.75
16/01/2017,1794.63
17/01/2017,1792.74
18/01/2017,2251.09
19/01/2017,837.84
20/01/2017,1725.25
21/01/2017,909.4
22/01/2017,2026.95
23/01/2017,1646.36
24/01/2017,1214.42
25/01/2017,1734.07
26/01/2017,1334.09
27/01/2017,1590.12
28/01/2017,1561.79
29/01/2017,2023.25
30/01/2017,2044.48
31/01/2017,1320.82
01/02/2017,1817.43
02/02/2017,1606.45
03/02/2017,1076.2
04/02/2017,1291.13
05/02/2017,2200.84
06/02/2017,1607.36
07/02/2017,1799.93
08/02/2017,1436.39
09/02/2017,1338.02
10/02/2017,1508.18
11/02/2017,1420.17
12/02/2017,1052.02
13/02/2017,1199
14/02/2017,1712.37
15/02/2017,1385.79
16/02/2017,1507.71
17/02/2017,1570.48
18/02/2017,1593.92
19/02/2017,1843.97
20/02/2017,1170.39
21/02/2017,1671.08
22/02/2017,1726.51
23/02/2017,1795.76
24/02/2017,1076.12
25/02/2017,1576.45
26/02/2017,2014.82
27/02/2017,1470.26
28/02/2017,1645.05
01/03/2017,1734.12
02/03/2017,1192.36
03/03/2017,2050.15
04/03/2017,1649.85
05/03/2017,1655.85
06/03/2017,1001.39
07/03/2017,1738.36
08/03/2017,1651.92
09/03/2017,1987.26
10/03/2017,1406.62
11/03/2017,1203.7
12/03/2017,1295.33
13/03/2017,1348.51
14/03/2017,1164.35
15/03/2017,1887.05
16/03/2017,1898.31
17/03/2017,1441.26
18/03/2017,1382.17
19/03/2017,955.36
20/03/2017,1708.79
21/03/2017,1996.03
22/03/2017,1308.84
23/03/2017,1464.96
24/03/2017,1630.29
25/03/2017,2017.33
26/03/2017,1559.93
27/03/2017,1558.63
28/03/2017,1553.8
29/03/2017,1072.49
30/03/2017,1065.96
31/03/2017,1257.6
01/04/2017,1803.87
02/04/2017,1399.39
03/04/2017,1341.12
04/04/2017,1335.85
05/04/2017,1458.7
06/04/2017,2010.63
07/04/2017,1454.64
08/04/2017,1264.11
09/04/2017,1507.57
10/04/2017,2026.53
11/04/2017,1349.15
12/04/2017,1145.7
13/04/2017,1349.7
14/04/2017,1538.63
15/04/2017,1706.47
16/04/2017,1802.07
17/04/2017,1186.28
18/04/2017,1214.75
19/04/2017,1403.02
20/04/2017,1705.35
21/04/2017,1122
22/04/2017,1317.8
23/04/2017,1322.18
24/04/2017,1782.52
25/04/2017,1658.48
26/04/2017,1771.12
27/04/2017,1901.6
28/04/2017,1408.3
29/04/2017,1143.78
30/04/2017,1145.71
01/05/2017,2080.95
02/05/2017,2770.62
03/05/2017,2807.89
04/05/2017,3393.78
05/05/2017,3008.46
06/05/2017,2754.84
07/05/2017,2942
08/05/2017,2480.51
09/05/2017,3512.7
10/05/2017,2607.04
11/05/2017,2430.03
12/05/2017,3408.94
13/05/2017,3287.08
14/05/2017,2138.16
15/05/2017,3427.5
16/05/2017,2629.2
17/05/2017,2812.95
18/05/2017,3093.51
19/05/2017,3293.31
20/05/2017,3222.74
21/05/2017,2975.09
22/05/2017,2787.68
23/05/2017,3206.11
24/05/2017,2940.81
25/05/2017,3902.68
26/05/2017,3293.2
27/05/2017,2538.29
28/05/2017,2761.2
29/05/2017,3024.1
30/05/2017,3649.72
31/05/2017,3705.55
01/06/2017,2801.93
02/06/2017,2533.18
03/06/2017,2469.25
04/06/2017,3126.21
05/06/2017,4151.89
06/06/2017,3269.55
07/06/2017,2203.04
08/06/2017,2637
09/06/2017,2688.04
10/06/2017,2589
11/06/2017,2806.05
12/06/2017,3184.7
13/06/2017,3340.99
14/06/2017,3545.88
15/06/2017,3262.1
16/06/2017,2022.92
17/06/2017,2471.35
18/06/2017,2920.95
19/06/2017,3073.64
20/06/2017,3430.71
21/06/2017,3021.59
22/06/2017,3025.35
23/06/2017,3118.9
24/06/2017,2872.49
25/06/2017,3043.44
26/06/2017,3562.92
27/06/2017,2958.04
28/06/2017,2984.89
29/06/2017,2983.21
30/06/2017,3648.89
01/07/2017,2445.97
02/07/2017,3887.92
03/07/2017,2411.81
04/07/2017,2672.89
05/07/2017,3372.37
06/07/2017,3515.16
07/07/2017,2298.25
08/07/2017,2453.65
09/07/2017,3138.92
10/07/2017,4172.21
11/07/2017,3623.13
12/07/2017,2875.95
13/07/2017,1790.44
14/07/2017,3040.82
15/07/2017,3181.15
16/07/2017,2808.65
17/07/2017,2574.64
18/07/2017,3079.58
19/07/2017,2528.87
20/07/2017,3936.22
21/07/2017,3758.37
22/07/2017,3328.96
23/07/2017,3044.86
24/07/2017,2669.92
25/07/2017,2989.61
26/07/2017,3819.65
27/07/2017,3434.33
28/07/2017,3101.85
29/07/2017,3461.99
30/07/2017,3272.81
31/07/2017,3198.14
01/08/2017,2432
02/08/2017,2432
03/08/2017,2432
04/08/2017,2432
05/08/2017,2432
06/08/2017,2432
07/08/2017,2432
08/08/2017,2432
09/08/2017,2432
10/08/2017,2432
11/08/2017,2432
12/08/2017,2432
13/08/2017,2432
14/08/2017,2432
15/08/2017,2432
16/08/2017,2432
17/08/2017,2432
18/08/2017,2432
19/08/2017,2432
20/08/2017,2432
21/08/2017,2432
22/08/2017,2432
23/08/2017,2432
24/08/2017,2432
25/08/2017,2432
26/08/2017,2432
27/08/2017,2432
28/08/2017,2432
29/08/2017,2432
30/08/2017,2432
31/08/2017,2432
01/09/2017,3490.28
02/09/2017,3258.51
03/09/2017,3429.28
04/09/2017,3080.69
05/09/2017,2872.94
06/09/2017,2725.92
07/09/2017,2666.35
08/09/2017,2197.41
09/09/2017,2544.03
10/09/2017,2529.57
11/09/2017,2746.33
12/09/2017,3781.12
13/09/2017,2921.22
14/09/2017,3120.88
15/09/2017,3136.66
16/09/2017,3793.79
17/09/2017,2712.21
18/09/2017,2888.74
19/09/2017,2946.9
20/09/2017,3568.27
21/09/2017,3672.05
22/09/2017,3237.29
23/09/2017,3616.45
24/09/2017,3088.83
25/09/2017,2913.7
26/09/2017,3589.36
27/09/2017,3243.81
28/09/2017,2632.23
29/09/2017,3498.71
30/09/2017,2895.75
01/10/2017,2834.59
02/10/2017,3446.5
03/10/2017,2955.58
04/10/2017,3194.48
05/10/2017,3330.97
06/10/2017,2608.53
07/10/2017,3192.43
08/10/2017,3674.74
09/10/2017,2521.77
10/10/2017,3224.95
11/10/2017,2585.27
12/10/2017,3510.7
13/10/2017,3505.95
14/10/2017,2822.84
15/10/2017,4104.81
16/10/2017,3553.31
17/10/2017,3353.46
18/10/2017,3325.31
19/10/2017,3491.96
20/10/2017,2502.18
21/10/2017,3097.3
22/10/2017,3191.6
23/10/2017,2799.93
24/10/2017,3232.4
25/10/2017,3615.85
26/10/2017,2789.12
27/10/2017,2972.79
28/10/2017,2589.71
29/10/2017,2106.51
30/10/2017,3389.47
31/10/2017,2987.13
01/11/2017,1514.27
02/11/2017,1203.97
03/11/2017,1444.35
04/11/2017,1828.98
05/11/2017,1500.25
06/11/2017,1508.76
07/11/2017,1562.26
08/11/2017,1129.09
09/11/2017,1687.48
10/11/2017,1123.44
11/11/2017,1218.12
12/11/2017,1185.24
13/11/2017,1447.43
14/11/2017,1394.26
15/11/2017,1499.63
16/11/2017,1228.42
17/11/2017,1801.65
18/11/2017,1750.21
19/11/2017,1447.86
20/11/2017,1356.49
21/11/2017,1326.19
22/11/2017,1406.96
23/11/2017,1079.93
24/11/2017,1212.12
25/11/2017,1758.04
26/11/2017,1590.54
27/11/2017,1990.28
28/11/2017,1410.24
29/11/2017,1391.55
30/11/2017,1377.63
01/12/2017,1404.25
02/12/2017,1302.01
03/12/2017,1581.3
04/12/2017,1508.73
05/12/2017,1347.03
06/12/2017,1875.34
07/12/2017,2068.97
08/12/2017,1849.97
09/12/2017,1667.44
10/12/2017,1728.53
11/12/2017,2056.92
12/12/2017,1728.1
13/12/2017,1324.44
14/12/2017,1617.68
15/12/2017,1687.87
16/12/2017,1201.58
17/12/2017,1414.52
18/12/2017,1830.12
19/12/2017,952.95
20/12/2017,1124.87
21/12/2017,1447.08
22/12/2017,1606.1
23/12/2017,1092.71
24/12/2017,1461.96
25/12/2017,1846.13
26/12/2017,1520.6
27/12/2017,1781.73
28/12/2017,1322.37
29/12/2017,1257.02
30/12/2017,1754.66
31/12/2017,1610.78
01/01/2018,1144.32
02/01/2018,1259.75
03/01/2018,1969.37
04/01/2018,1222.63
05/01/2018,1780.3
06/01/2018,1356.54
07/01/2018,1499.05
08/01/2018,1588.38
09/01/2018,869.71
10/01/2018,1061.18
11/01/2018,1525.9
12/01/2018,1282.71
13/01/2018,1798.97
14/01/2018,1018.16
15/01/2018,1669.58
16/01/2018,1087.13
17/01/2018,1394.37
18/01/2018,1180.69
19/01/2018,2070.73
20/01/2018,1098.15
21/01/2018,1463.38
22/01/2018,981.95
23/01/2018,1979.87
24/01/2018,1620.38
25/01/2018,1541.09
26/01/2018,1942.29
27/01/2018,1544.23
28/01/2018,1565.87
29/01/2018,1539.52
30/01/2018,1669.09
31/01/2018,1352.27
01/02/2018,1435.71
02/02/2018,1743.1
03/02/2018,1583.21
04/02/2018,1465.73
05/02/2018,1079.84
06/02/2018,1949.42
07/02/2018,1301.56
08/02/2018,1796.17
09/02/2018,1552.73
10/02/2018,1111.96
11/02/2018,1875.68
12/02/2018,1576.36
13/02/2018,1900.6
14/02/2018,1445.28
15/02/2018,1711.22
16/02/2018,971.24
17/02/2018,1349.94
18/02/2018,1118.1
19/02/2018,1387.56
20/02/2018,1641.54
21/02/2018,1318.63
22/02/2018,1759.15
23/02/2018,1243.02
24/02/2018,1765.57
25/02/2018,1892.93
26/02/2018,1804.06
27/02/2018,1396.74
28/02/2018,862.36
01/03/2018,1674.65
02/03/2018,1462.43
03/03/2018,1206.48
04/03/2018,1333.12
05/03/2018,1930.33
06/03/2018,1158.8
07/03/2018,1640.49
08/03/2018,1565.39
09/03/2018,1392.78
10/03/2018,1693.36
11/03/2018,1989.67
12/03/2018,1411.21
13/03/2018,1427.05
14/03/2018,1686.62
15/03/2018,1775.47
16/03/2018,1461.69
17/03/2018,1408.39
18/03/2018,834.71
19/03/2018,1266.6
20/03/2018,1158.21
21/03/2018,1705.39
22/03/2018,1426.83
23/03/2018,1415.09
24/03/2018,1497.28
25/03/2018,1238.95
26/03/2018,1965.97
27/03/2018,1889.46
28/03/2018,1985.43
29/03/2018,1705.03
30/03/2018,1491.16
31/03/2018,1984.42
01/04/2018,1295.71
02/04/2018,1238.64
03/04/2018,1319.55
04/04/2018,1656.86
05/04/2018,1271.37
06/04/2018,1453.39
07/04/2018,1019.44
08/04/2018,1644.33
09/04/2018,1044.87
10/04/2018,1220.35
11/04/2018,1865.15
12/04/2018,1854.1
13/04/2018,1612.29
14/04/2018,1582.7
15/04/2018,1340.71
16/04/2018,1268.13
17/04/2018,1391.33
18/04/2018,1045.9
19/04/2018,1575.73
20/04/2018,1514.65
21/04/2018,1219.97
22/04/2018,1970.6
23/04/2018,1682.07
24/04/2018,1707.55
25/04/2018,1353.8
26/04/2018,1499.6
27/04/2018,1688.21
28/04/2018,1545.83
29/04/2018,1980.57
30/04/2018,1438.86
01/05/2018,2747.72
02/05/2018,3317.13
03/05/2018,2367.68
04/05/2018,3462.15
05/05/2018,2349.64
06/05/2018,3319.29
07/05/2018,2675.86
08/05/2018,3238.29
09/05/2018,3453.67
10/05/2018,3076.71
11/05/2018,2400.19
12/05/2018,2551.61
13/05/2018,2635.67
14/05/2018,2052.5
15/05/2018,3563.74
16/05/2018,3055.05
17/05/2018,2432.24
18/05/2018,3727.84
19/05/2018,2649.34
20/05/2018,3125.29
21/05/2018,2587.36
22/05/2018,1990.87
23/05/2018,2317.78
24/05/2018,2775.75
25/05/2018,3449.15
26/05/2018,3173.27
27/05/2018,3070.1
28/05/2018,1994.99
29/05/2018,3635.04
30/05/2018,3111.84
31/05/2018,2940.29
01/06/2018,3566.21
02/06/2018,3623.75
03/06/2018,3577.3
04/06/2018,2876.46
05/06/2018,2498.26
06/06/2018,3494.46
07/06/2018,2317.47
08/06/2018,3973.63
09/06/2018,3014
10/06/2018,2469.56
11/06/2018,2384.07
12/06/2018,2361.2
13/06/2018,3070.18
14/06/2018,2996.8
15/06/2018,2382.04
16/06/2018,2821.77
17/06/2018,2316.03
18/06/2018,3294.65
19/06/2018,2972.7
20/06/2018,2810.8
21/06/2018,2355.94
22/06/2018,2849.92
23/06/2018,2792.64
24/06/2018,3158.86
25/06/2018,3083.51
26/06/2018,3396.03
27/06/2018,2757.71
28/06/2018,2069.79
29/06/2018,3495.55
30/06/2018,2531.98
01/07/2018,2446.54
02/07/2018,2978.44
03/07/2018,3151.14
04/07/2018,2734.58
05/07/2018,2730.65
06/07/2018,2804.49
07/07/2018,3708.27
08/07/2018,2998.66
09/07/2018,2516.02
10/07/2018,2521.11
11/07/2018,2874.56
12/07/2018,3118.93
13/07/2018,3241.99
14/07/2018,3062.08
15/07/2018,2579.06
16/07/2018,2788.03
17/07/2018,3366.95
18/07/2018,2426.95
19/07/2018,2767.12
20/07/2018,3298.73
21/07/2018,3437.64
22/07/2018,2903.54
23/07/2018,2794.4
24/07/2018,2338.94
25/07/2018,3262.82
26/07/2018,3659.39
27/07/2018,4282.58
28/07/2018,3193.22
29/07/2018,2974.56
30/07/2018,2540.09
31/07/2018,2060.57
01/08/2018,3088.48
02/08/2018,4175.17
03/08/2018,3635.41
04/08/2018,3558.28
05/08/2018,3122.8
06/08/2018,3179.76
07/08/2018,1788.13
08/08/2018,3381.26
09/08/2018,2710.33
10/08/2018,2649.14
11/08/2018,2838.37
12/08/2018,2821.5
13/08/2018,2641.18
14/08/2018,3006.94
15/08/2018,2720.86
16/08/2018,3050.16
17/08/2018,2256.41
18/08/2018,2892.97
19/08/2018,2451.85
